skills_id,skills_key,linked_type,title,level,order_no,status,user_id,lifework_id,is_custom,created_at,updated_at
46,818d31082fc01c5dda62a079fc995410,3,"{""en"": ""Saxophonist"", ""es"": ""Saxofonista""}","{""en"": {""1"": "" Aspirant"", ""2"": ""Beginner (1 to 2 yrs)"", ""3"": ""Intermediate (3 to 5 yrs)"", ""4"": ""Expert (5 to 8 yrs)"", ""5"": ""Professional (8+ yrs)""}, ""es"": {""1"": ""Aspirante"", ""2"": ""Principiante (1 a 2 años)"", ""3"": ""Intermedio (3 a 5 años)"", ""4"": ""Experto (5 a 8 años)"", ""5"": ""Profesional (8 + años)""}}",557,1,0,0,0,2017-11-14 17:18:57.0,2018-09-27 16:41:28.0
47,40994acb691bc3feb62e7d69d571129e,3,"{""en"": ""Flutist"", ""es"": ""Flautista""}","{""en"": {""1"": "" Aspirant"", ""2"": ""Beginner (1 to 2 yrs)"", ""3"": ""Intermediate (3 to 5 yrs)"", ""4"": ""Expert (5 to 8 yrs)"", ""5"": ""Professional (8+ yrs)""}, ""es"": {""1"": ""Aspirante"", ""2"": ""Principiante (1 a 2 años)"", ""3"": ""Intermedio (3 a 5 años)"", ""4"": ""Experto (5 a 8 años)"", ""5"": ""Profesional (8 + años)""}}",558,1,0,0,0,2017-11-14 17:21:23.0,2018-09-27 16:41:28.0
48,c2f4bfe9f11c549a827bd3693ded5030,3,"{""en"": ""Trumpeter"", ""es"": ""Trompetista""}","{""en"": {""1"": "" Aspirant"", ""2"": ""Beginner (1 to 2 yrs)"", ""3"": ""Intermediate (3 to 5 yrs)"", ""4"": ""Expert (5 to 8 yrs)"", ""5"": ""Professional (8+ yrs)""}, ""es"": {""1"": ""Aspirante"", ""2"": ""Principiante (1 a 2 años)"", ""3"": ""Intermedio (3 a 5 años)"", ""4"": ""Experto (5 a 8 años)"", ""5"": ""Profesional (8 + años)""}}",559,1,0,0,0,2017-11-14 17:22:27.0,2018-09-27 16:41:28.0
49,b743e94ca8fe539f7f6b6b94b7c9c381,3,"{""en"": ""Trombonist"", ""es"": ""Trombonista""}","{""en"": {""1"": "" Aspirant"", ""2"": ""Beginner (1 to 2 yrs)"", ""3"": ""Intermediate (3 to 5 yrs)"", ""4"": ""Expert (5 to 8 yrs)"", ""5"": ""Professional (8+ yrs)""}, ""es"": {""1"": ""Aspirante"", ""2"": ""Principiante (1 a 2 años)"", ""3"": ""Intermedio (3 a 5 años)"", ""4"": ""Experto (5 a 8 años)"", ""5"": ""Profesional (8 + años)""}}",560,1,0,0,0,2017-11-14 17:23:14.0,2018-09-27 16:41:28.0
50,97c02f97c30d4b2b44532aa2162eee20,3,"{""en"": ""Tattoo artist"", ""es"": ""Tatuador""}","{""en"": {""1"": "" Aspirant"", ""2"": ""Beginner (1 to 2 yrs)"", ""3"": ""Intermediate (3 to 5 yrs)"", ""4"": ""Expert (5 to 8 yrs)"", ""5"": ""Professional (8+ yrs)""}, ""es"": {""1"": ""Aspirante"", ""2"": ""Principiante (1 a 2 años)"", ""3"": ""Intermedio (3 a 5 años)"", ""4"": ""Experto (5 a 8 años)"", ""5"": ""Profesional (8 + años)""}}",561,1,0,0,0,2017-11-14 17:40:33.0,2018-09-27 16:41:28.0
52,868bd53262116bf96eae1ce609955fb9,3,"{""en"": ""Fashion model"", ""es"": ""Modelo de moda""}","{""en"": {""1"": "" Aspirant"", ""2"": ""Beginner (1 to 2 yrs)"", ""3"": ""Intermediate (3 to 5 yrs)"", ""4"": ""Expert (5 to 8 yrs)"", ""5"": ""Professional (8+ yrs)""}, ""es"": {""1"": ""Aspirante"", ""2"": ""Principiante (1 a 2 años)"", ""3"": ""Intermedio (3 a 5 años)"", ""4"": ""Experto (5 a 8 años)"", ""5"": ""Profesional (8 + años)""}}",562,1,0,0,0,2017-11-14 17:52:33.0,2018-09-27 16:41:28.0
53,002cf727af493a7e36624132a2c62395,3,"{""en"": ""DJ"", ""es"": ""DJ""}","{""en"": {""1"": "" Aspirant"", ""2"": ""Beginner (1 to 2 yrs)"", ""3"": ""Intermediate (3 to 5 yrs)"", ""4"": ""Expert (5 to 8 yrs)"", ""5"": ""Professional (8+ yrs)""}, ""es"": {""1"": ""Aspirante"", ""2"": ""Principiante (1 a 2 años)"", ""3"": ""Intermedio (3 a 5 años)"", ""4"": ""Experto (5 a 8 años)"", ""5"": ""Profesional (8 + años)""}}",548,1,0,0,0,2017-11-14 18:56:53.0,2018-09-27 16:41:28.0
54,eaa8a054089275da34dbb89c28ef0534,3,"{""en"": ""Commercial model"", ""es"": ""Modelo comercial""}","{""en"": {""1"": "" Aspirant"", ""2"": ""Beginner (1 to 2 yrs)"", ""3"": ""Intermediate (3 to 5 yrs)"", ""4"": ""Expert (5 to 8 yrs)"", ""5"": ""Professional (8+ yrs)""}, ""es"": {""1"": ""Aspirante"", ""2"": ""Principiante (1 a 2 años)"", ""3"": ""Intermedio (3 a 5 años)"", ""4"": ""Experto (5 a 8 años)"", ""5"": ""Profesional (8 + años)""}}",563,1,0,0,0,2017-11-14 19:46:47.0,2018-09-27 16:41:28.0
57,9f872d2608df61c4b69dad21c921a645,3,"{""en"": ""Swimsuit & lingerie model"", ""es"": ""Modelo de trajes de baño & ropa interior""}","{""en"": {""1"": "" Aspirant"", ""2"": ""Beginner (1 to 2 yrs)"", ""3"": ""Intermediate (3 to 5 yrs)"", ""4"": ""Expert (5 to 8 yrs)"", ""5"": ""Professional (8+ yrs)""}, ""es"": {""1"": ""Aspirante"", ""2"": ""Principiante (1 a 2 años)"", ""3"": ""Intermedio (3 a 5 años)"", ""4"": ""Experto (5 a 8 años)"", ""5"": ""Profesional (8 + años)""}}",564,1,0,0,0,2017-11-14 19:49:30.0,2018-09-27 16:41:28.0
58,36ccfd11e8271b6a731497c6ed31b09a,3,"{""en"": ""Comedian"", ""es"": ""Comediante""}","{""en"": {""1"": "" Aspirant"", ""2"": ""Beginner (1 to 2 yrs)"", ""3"": ""Intermediate (3 to 5 yrs)"", ""4"": ""Expert (5 to 8 yrs)"", ""5"": ""Professional (8+ yrs)""}, ""es"": {""1"": ""Aspirante"", ""2"": ""Principiante (1 a 2 años)"", ""3"": ""Intermedio (3 a 5 años)"", ""4"": ""Experto (5 a 8 años)"", ""5"": ""Profesional (8 + años)""}}",565,1,0,0,0,2017-11-14 19:50:18.0,2018-09-27 16:41:28.0
59,b624758dacbb6fd4925b36e9675dd6fd,3,"{""en"": ""Child model"", ""es"": ""Modelo infantil""}","{""en"": {""1"": "" Aspirant"", ""2"": ""Beginner (1 to 2 yrs)"", ""3"": ""Intermediate (3 to 5 yrs)"", ""4"": ""Expert (5 to 8 yrs)"", ""5"": ""Professional (8+ yrs)""}, ""es"": {""1"": ""Aspirante"", ""2"": ""Principiante (1 a 2 años)"", ""3"": ""Intermedio (3 a 5 años)"", ""4"": ""Experto (5 a 8 años)"", ""5"": ""Profesional (8 + años)""}}",566,1,0,0,0,2017-11-14 19:51:02.0,2018-09-27 16:41:28.0
60,3ede9b28b9755a23702fd823dd18ff5f,3,"{""en"": ""Fit models"", ""es"": ""Modelos para ajustes de ropa""}","{""en"": {""1"": "" Aspirant"", ""2"": ""Beginner (1 to 2 yrs)"", ""3"": ""Intermediate (3 to 5 yrs)"", ""4"": ""Expert (5 to 8 yrs)"", ""5"": ""Professional (8+ yrs)""}, ""es"": {""1"": ""Aspirante"", ""2"": ""Principiante (1 a 2 años)"", ""3"": ""Intermedio (3 a 5 años)"", ""4"": ""Experto (5 a 8 años)"", ""5"": ""Profesional (8 + años)""}}",567,1,0,0,0,2017-11-14 19:53:39.0,2018-09-27 16:41:28.0
61,2baf0fea818cb0968db750b258b0497d,3,"{""en"": ""Parts Model"", ""es"": ""Modelo de piezas""}","{""en"": {""1"": "" Aspirant"", ""2"": ""Beginner (1 to 2 yrs)"", ""3"": ""Intermediate (3 to 5 yrs)"", ""4"": ""Expert (5 to 8 yrs)"", ""5"": ""Professional (8+ yrs)""}, ""es"": {""1"": ""Aspirante"", ""2"": ""Principiante (1 a 2 años)"", ""3"": ""Intermedio (3 a 5 años)"", ""4"": ""Experto (5 a 8 años)"", ""5"": ""Profesional (8 + años)""}}",568,1,0,0,0,2017-11-14 19:54:12.0,2018-09-27 16:41:28.0
62,39f2f8d19aab804eaf38854b7dc8d8d0,3,"{""en"": ""Promotional model"", ""es"": ""Modelo promocional""}","{""en"": {""1"": ""Aspirant"", ""2"": ""Beginner (1 to 2 yrs)"", ""3"": ""Intermediate (3 to 5 yrs)"", ""4"": ""Expert (5 to 8 yrs)"", ""5"": ""Professional (8+ yrs)""}, ""es"": {""1"": ""Aspirante"", ""2"": ""Principiante (1 a 2 años)"", ""3"": ""Intermedio (3 a 5 años)"", ""4"": ""Experto (5 a 8 años)"", ""5"": ""Profesional (8+ años)""}}",569,1,0,0,0,2017-11-14 19:55:05.0,2019-03-13 18:47:16.0
64,16fb26acea70127e15b8fcbde916ad62,3,"{""en"": ""Creative writer"", ""es"": ""Escritor creativo""}","{""en"": {""1"": ""Aspirant"", ""2"": ""Beginner (1 to 2 yrs)"", ""3"": ""Intermediate (3 to 5 yrs)"", ""4"": ""Expert (5 to 8 yrs)"", ""5"": ""Professional (8+ yrs)""}, ""es"": {""1"": ""Aspirante"", ""2"": ""Principiante (1 a 2 años)"", ""3"": ""Intermedio (3 a 5 años)"", ""4"": ""Experto (5 a 8 años)"", ""5"": ""Profesional (8+ años)""}}",382,1,0,0,0,2017-11-16 16:34:54.0,2018-09-27 16:41:25.0
65,0610e40c324eca68154e47699613de9d,3,"{""en"": ""Orchestrator "", ""es"": ""Orquestador""}","{""en"": {""1"": ""Aspirant"", ""2"": ""Beginner (1 to 2 yrs)"", ""3"": ""Intermediate (3 to 5 yrs)"", ""4"": ""Expert (5 to 8 yrs)"", ""5"": ""Professional (8+ yrs)""}, ""es"": {""1"": ""Aspirante"", ""2"": ""Principiante (1 a 2 años)"", ""3"": ""Intermedio (3 a 5 años)"", ""4"": ""Experto (5 a 8 años)"", ""5"": ""Profesional (8+ años)""}}",383,1,0,0,0,2017-11-16 16:34:55.0,2018-09-27 16:41:25.0
66,363071d6b6fcb6fa07793759289a2afd,3,"{""en"": ""Performative writer"", ""es"": ""Escritor performativo""}","{""en"": {""1"": ""Aspirant"", ""2"": ""Beginner (1 to 2 yrs)"", ""3"": ""Intermediate (3 to 5 yrs)"", ""4"": ""Expert (5 to 8 yrs)"", ""5"": ""Professional (8+ yrs)""}, ""es"": {""1"": ""Aspirante"", ""2"": ""Principiante (1 a 2 años)"", ""3"": ""Intermedio (3 a 5 años)"", ""4"": ""Experto (5 a 8 años)"", ""5"": ""Profesional (8 + años)""}}",384,1,0,0,0,2017-11-16 16:39:30.0,2019-03-07 18:17:36.0
67,a359bdf4de979a541702c961004ed8b7,3,"{""en"": ""Musical composer"", ""es"": ""Compositor musical""}","{""en"": {""1"": ""Aspirant"", ""2"": ""Beginner (1 to 2 yrs)"", ""3"": ""Intermediate (3 to 5 yrs)"", ""4"": ""Expert (5 to 8 yrs)"", ""5"": ""Professional (8+ yrs)""}, ""es"": {""1"": ""Aspirante"", ""2"": ""Principiante (1 a 2 años)"", ""3"": ""Intermedio (3 a 5 años)"", ""4"": ""Experto (5 a 8 años)"", ""5"": ""Profesional (8 + años)""}}",385,1,0,0,0,2017-11-16 16:47:27.0,2019-03-08 14:21:38.0
68,e503576c62e59b08689a6317b1175da3,3,"{""en"": ""Songwriter"", ""es"": ""Compositor de canciones""}","{""en"": {""1"": ""Aspirant"", ""2"": ""Beginner (1 to 2 yrs)"", ""3"": ""Intermediate (3 to 5 yrs)"", ""4"": ""Expert (5 to 8 yrs)"", ""5"": ""Professional (8+ yrs)""}, ""es"": {""1"": ""Aspirante"", ""2"": ""Principiante (1 a 2 años)"", ""3"": ""Intermedio (3 a 5 años)"", ""4"": ""Experto (5 a 8 años)"", ""5"": ""Profesional (8 + años)""}}",386,1,0,0,0,2017-11-16 16:52:34.0,2019-03-08 14:20:43.0
69,5785ca9225f7613517360bbfe120acea,3,"{""en"": ""Music producer"", ""es"": ""Productor musical""}","{""en"": {""1"": ""Aspirant"", ""2"": ""Beginnger (1 to 2 yrs)"", ""3"": ""Intermediate (3 to 5 yrs)"", ""4"": ""Expert (5 to 8 yrs)"", ""5"": ""Professional (8+ yrs)""}, ""es"": {""1"": ""Aspirante"", ""2"": ""Principiante (1 a 2 años)"", ""3"": ""Intermedio (3 a 5 años)"", ""4"": ""Experto (5 a 8 años)"", ""5"": ""Profesional (8 + años)""}}",387,1,0,0,0,2017-11-16 16:59:32.0,2018-09-27 16:41:25.0
70,163020e268531f442a55ce93c95f6fa1,3,"{""en"": ""Record producer"", ""es"": ""Productor discográfico""}","{""en"": {""1"": ""Aspirant"", ""2"": ""Beginnger (1 to 2 yrs)"", ""3"": ""Intermediate (3 to 5 yrs)"", ""4"": ""Expert (5 to 8 yrs)"", ""5"": ""Professional (8+ yrs)""}, ""es"": {""1"": ""Aspirante"", ""2"": ""Principiante (1 a 2 años)"", ""3"": ""Intermedio (3 a 5 años)"", ""4"": ""Experto (5 a 8 años)"", ""5"": ""Profesional (8 + años)""}}",388,1,0,0,0,2017-11-16 17:02:27.0,2018-09-27 16:41:25.0
71,69c8afd3aaafebf2895edfb501fbedc0,3,"{""en"": ""Mastering engineer"", ""es"": ""Ingeniero de masterización""}","{""en"": {""1"": ""Aspirant"", ""2"": ""Beginnger (1 to 2 yrs)"", ""3"": ""Intermediate (3 to 5 yrs)"", ""4"": ""Expert (5 to 8 yrs)"", ""5"": ""Professional (8+ yrs)""}, ""es"": {""1"": ""Aspirante"", ""2"": ""Principiante (1 a 2 años)"", ""3"": ""Intermedio (3 a 5 años)"", ""4"": ""Experto (5 a 8 años)"", ""5"": ""Profesional (8 + años)""}}",389,1,0,0,0,2017-11-16 17:06:33.0,2018-09-27 16:41:25.0
72,93c4f1313ffbe137d753582f65296405,3,"{""en"": ""Music editor"", ""es"": ""Editor musical""}","{""en"": {""1"": ""Aspirant"", ""2"": ""Beginnger (1 to 2 yrs)"", ""3"": ""Intermediate (3 to 5 yrs)"", ""4"": ""Expert (5 to 8 yrs)"", ""5"": ""Professional (8+ yrs)""}, ""es"": {""1"": ""Aspirante"", ""2"": ""Principiante (1 a 2 años)"", ""3"": ""Intermedio (3 a 5 años)"", ""4"": ""Experto (5 a 8 años)"", ""5"": ""Profesional (8 + años)""}}",390,1,0,0,0,2017-11-16 17:11:56.0,2018-09-27 16:41:25.0
73,8e6d837118888504c93edc901448444d,3,"{""en"": ""Concertmaster "", ""es"": ""Concertino""}","{""en"": {""1"": ""Aspirant"", ""2"": ""Beginnger (1 to 2 yrs)"", ""3"": ""Intermediate (3 to 5 yrs)"", ""4"": ""Expert (5 to 8 yrs)"", ""5"": ""Professional (8+ yrs)""}, ""es"": {""1"": ""Aspirante"", ""2"": ""Principiante (1 a 2 años)"", ""3"": ""Intermedio (3 a 5 años)"", ""4"": ""Experto (5 a 8 años)"", ""5"": ""Profesional (8 + años)""}}",391,1,0,0,0,2017-11-16 17:27:37.0,2018-09-27 16:41:25.0
74,4bd7bbf87c8979ed91f8ea8b5f193d53,3,"{""en"": ""Artists and repertoire (A&R) "", ""es"": ""Artistas & repertorio (A&R) ""}","{""en"": {""1"": ""Aspirant"", ""2"": ""Beginnger (1 to 2 yrs)"", ""3"": ""Intermediate (3 to 5 yrs)"", ""4"": ""Expert (5 to 8 yrs)"", ""5"": ""Professional (8+ yrs)""}, ""es"": {""1"": ""Aspirante"", ""2"": ""Principiante (1 a 2 años)"", ""3"": ""Intermedio (3 a 5 años)"", ""4"": ""Experto (5 a 8 años)"", ""5"": ""Profesional (8 + años)""}}",392,1,0,0,0,2017-11-16 17:31:12.0,2018-09-27 16:41:25.0
75,92a30a1f20893431cbace564c7a581e6,3,"{""en"": ""Announcer"", ""es"": ""Locutor""}","{""en"": {""1"": ""Aspirant"", ""2"": ""Beginnger (1 to 2 yrs)"", ""3"": ""Intermediate (3 to 5 yrs)"", ""4"": ""Expert (5 to 8 yrs)"", ""5"": ""Professional (8+ yrs)""}, ""es"": {""1"": ""Aspirante"", ""2"": ""Principiante (1 a 2 años)"", ""3"": ""Intermedio (3 a 5 años)"", ""4"": ""Experto (5 a 8 años)"", ""5"": ""Profesional (8 + años)""}}",393,1,0,0,0,2017-11-16 18:29:57.0,2018-09-27 16:41:25.0
76,ed1c4623395c263883d09ff5f475c6e4,3,"{""en"": ""Voice-over"", ""es"": ""Voz en off""}","{""en"": {""1"": ""Aspirant"", ""2"": ""Beginnger (1 to 2 yrs)"", ""3"": ""Intermediate (3 to 5 yrs)"", ""4"": ""Expert (5 to 8 yrs)"", ""5"": ""Professional (8+ yrs)""}, ""es"": {""1"": ""Aspirante"", ""2"": ""Principiante (1 a 2 años)"", ""3"": ""Intermedio (3 a 5 años)"", ""4"": ""Experto (5 a 8 años)"", ""5"": ""Profesional (8+ años)""}}",394,1,0,0,0,2017-11-16 18:32:04.0,2018-09-27 16:41:25.0
77,51846db25d497e12b1571c7e68c5dd8a,3,"{""en"": ""Presenter"", ""es"": ""Presentador(a)""}","{""en"": {""1"": ""Aspirant"", ""2"": ""Beginnger (1 to 2 yrs)"", ""3"": ""Intermediate (3 to 5 yrs)"", ""4"": ""Expert (5 to 8 yrs)"", ""5"": ""Professional (8+ yrs)""}, ""es"": {""1"": ""Aspirante"", ""2"": ""Principiante (1 a 2 años)"", ""3"": ""Intermedio (3 a 5 años)"", ""4"": ""Experto (5 a 8 años)"", ""5"": ""Profesional (8+ años)""}}",395,1,0,0,0,2017-11-16 18:32:31.0,2018-09-27 16:41:25.0
78,b617b4baff7654642dd9d656e5319598,3,"{""en"": ""Voice-actor/actress"", ""es"": ""Actor/actriz vocal""}","{""en"": {""1"": ""Aspirant"", ""2"": ""Beginner (1 to 2 yrs)"", ""3"": ""Intermediate (3 to 5 yrs)"", ""4"": ""Expert (5 to 8 yrs)"", ""5"": ""Professional (8+ yrs)""}, ""es"": {""1"": ""Aspirante"", ""2"": ""Principiante (1 a 2 años)"", ""3"": ""Intermedio (3 a 5 años)"", ""4"": ""Experto (5 a 8 años)"", ""5"": ""Profesional (8 + años)""}}",396,1,0,0,0,2017-11-16 18:34:06.0,2019-04-03 14:48:45.0
79,2ba101ed4bccdc7c38f4c5706ab5447c,3,"{""en"": ""Screen actor/actress"", ""es"": ""Actor/actriz de pantalla""}","{""en"": {""1"": ""Aspirant"", ""2"": ""Beginner (1 to 2 yrs)"", ""3"": ""Intermediate (3 to 5 yrs)"", ""4"": ""Expert (5 to 8 yrs)"", ""5"": ""Professional (8+ yrs)""}, ""es"": {""1"": ""Aspirante"", ""2"": ""Principiante (1 a 2 años)"", ""3"": ""Intermedio (3 a 5 años)"", ""4"": ""Experto (5 a 8 años)"", ""5"": ""Profesional (8+ años)""}}",397,1,0,0,0,2017-11-16 18:47:00.0,2019-04-03 14:47:41.0
80,04ba6136f94276e0995d26549f0eeacc,3,"{""en"": ""Stage actor/actress"", ""es"": ""Actor/actriz teatral""}","{""en"": {""1"": ""Aspirant"", ""2"": ""Beginner (1 to 2 yrs)"", ""3"": ""Intermediate (3 to 5 yrs)"", ""4"": ""Expert (5 to 8 yrs)"", ""5"": ""Professional (8+ yrs)""}, ""es"": {""1"": ""Aspirante"", ""2"": ""Principiante (1 a 2 años)"", ""3"": ""Intermedio (3 a 5 años)"", ""4"": ""Experto (5 a 8 años)"", ""5"": ""Profesional (8+ años)""}}",398,1,0,0,0,2017-11-16 18:47:00.0,2019-04-03 14:47:15.0
81,14429fc1c8f5361ff789073e511ec42d,3,"{""en"": ""Customer service"", ""es"": ""Servicio al cliente""}","{""en"": {""1"": ""Aspirant"", ""2"": ""Beginnger (1 to 2 yrs)"", ""3"": ""Intermediate (3 to 5 yrs)"", ""4"": ""Expert (5 to 8 yrs)"", ""5"": ""Professional (8+ yrs)""}, ""es"": {""1"": ""Aspirante"", ""2"": ""Principiante (1 a 2 años)"", ""3"": ""Intermedio (3 a 5 años)"", ""4"": ""Experto (5 a 8 años)"", ""5"": ""Profesional (8 + años)""}}",399,1,0,0,0,2017-11-16 18:56:03.0,2018-09-27 16:41:25.0
82,3fff03ca890fb2f319a0330c4737ed76,3,"{""en"": ""Narrator"", ""es"": ""Narrador""}","{""en"": {""1"": ""Aspirant"", ""2"": ""Beginnger (1 to 2 yrs)"", ""3"": ""Intermediate (3 to 5 yrs)"", ""4"": ""Expert (5 to 8 yrs)"", ""5"": ""Professional (8+ yrs)""}, ""es"": {""1"": ""Aspirante"", ""2"": ""Principiante (1 a 2 años)"", ""3"": ""Intermedio (3 a 5 años)"", ""4"": ""Experto (5 a 8 años)"", ""5"": ""Profesional (8 + años)""}}",400,1,0,0,0,2017-11-16 18:56:24.0,2018-09-27 16:41:25.0
83,fa368f85e4f4de16fd985ab3dfe42cc1,3,"{""en"": ""Ballet dancer"", ""es"": ""Bailarín(a) de ballet""}","{""en"": {""1"": ""Aspirant"", ""2"": ""Beginnger (1 to 2 yrs)"", ""3"": ""Intermediate (3 to 5 yrs)"", ""4"": ""Expert (5 to 8 yrs)"", ""5"": ""Professional (8+ yrs)""}, ""es"": {""1"": ""Aspirante"", ""2"": ""Principiante (1 a 2 años)"", ""3"": ""Intermedio (3 a 5 años)"", ""4"": ""Experto (5 a 8 años)"", ""5"": ""Profesional (8 + años)""}}",401,1,0,0,0,2017-11-16 19:04:08.0,2018-09-27 16:41:25.0
84,5881041969430b447ae13036e3220ca8,3,"{""en"": ""Acrobatic dancer"", ""es"": ""Danza acrobática""}","{""en"": {""1"": ""Aspirant"", ""2"": ""Beginnger (1 to 2 yrs)"", ""3"": ""Intermediate (3 to 5 yrs)"", ""4"": ""Expert (5 to 8 yrs)"", ""5"": ""Professional (8+ yrs)""}, ""es"": {""1"": ""Aspirante"", ""2"": ""Principiante (1 a 2 años)"", ""3"": ""Intermedio (3 a 5 años)"", ""4"": ""Experto (5 a 8 años)"", ""5"": ""Profesional (8+ años)""}}",402,1,0,0,0,2017-11-16 19:05:15.0,2018-09-27 16:41:25.0
85,9bc324291a0b40285e46fce355b59c27,3,"{""en"": ""Choreographer"", ""es"": ""Coreógrafo""}","{""en"": {""1"": ""Aspirant"", ""2"": ""Beginnger (1 to 2 yrs)"", ""3"": ""Intermediate (3 to 5 yrs)"", ""4"": ""Expert (5 to 8 yrs)"", ""5"": ""Professional (8+ yrs)""}, ""es"": {""1"": ""Aspirante"", ""2"": ""Principiante (1 a 2 años)"", ""3"": ""Intermedio (3 a 5 años)"", ""4"": ""Experto (5 a 8 años)"", ""5"": ""Profesional (8 + años)""}}",570,1,0,0,0,2017-11-16 19:06:27.0,2018-09-27 16:41:28.0
86,15e71f2347cc413a894fad28f437a4e5,3,"{""en"": ""Movement director"", ""es"": ""Director de movimiento""}","{""en"": {""1"": ""Aspirant"", ""2"": ""Beginner (1 to 2 yrs)"", ""3"": ""Intermediate (3 to 5 yrs)"", ""4"": ""Expert (5 to 8 yrs)"", ""5"": ""Professional (8+ yrs)""}, ""es"": {""1"": ""Aspirante"", ""2"": ""Principiante (1 a 2 años)"", ""3"": ""Intermedio (3 a 5 años)"", ""4"": ""Experto (5 a 8 años)"", ""5"": ""Profesional (8+ años)""}}",403,1,0,0,0,2017-11-16 19:07:06.0,2019-03-07 19:19:02.0
87,b3bae8fb0ec33082417e54e501027770,3,"{""en"": ""Stage combat"", ""es"": ""Combate escénico""}","{""en"": {""1"": ""Aspirant"", ""2"": ""Beginnger (1 to 2 yrs)"", ""3"": ""Intermediate (3 to 5 yrs)"", ""4"": ""Expert (5 to 8 yrs)"", ""5"": ""Professional (8+ yrs)""}, ""es"": {""1"": ""Aspirante"", ""2"": ""Principiante (1 a 2 años)"", ""3"": ""Intermedio (3 a 5 años)"", ""4"": ""Experto (5 a 8 años)"", ""5"": ""Profesional (8+ años)""}}",404,1,0,0,0,2017-11-16 19:10:24.0,2018-09-27 16:41:25.0
88,897492eafb448fba4d5d8478fb772c21,3,"{""en"": ""Indian classical dancer"", ""es"": ""Bailarín(a) de danzas clásicas de la India""}","{""en"": {""1"": ""Aspirant"", ""2"": ""Beginner (1 to 2 yrs)"", ""3"": ""Intermediate (3 to 5 yrs)"", ""4"": ""Expert (5 to 8 yrs)"", ""5"": ""Professional (8+ yrs)""}, ""es"": {""1"": ""Aspirante"", ""2"": ""Principiante (1 a 2 años)"", ""3"": ""Intermedio (3 a 5 años)"", ""4"": ""Experto (5 a 8 años)"", ""5"": ""Profesional (8 + años)""}}",405,1,0,0,0,2017-11-16 19:11:18.0,2019-03-07 18:20:50.0
89,1f086f4a75565bee35315431f427946c,3,"{""en"": ""Belly dancer"", ""es"": ""Bailarín(a) danza oriental""}","{""en"": {""1"": ""Aspirant"", ""2"": ""Beginner (1 to 2 yrs)"", ""3"": ""Intermediate (3 to 5 yrs)"", ""4"": ""Expert (5 to 8 yrs)"", ""5"": ""Professional (8+ yrs)""}, ""es"": {""1"": ""Aspirante"", ""2"": ""Principiante (1 a 2 años)"", ""3"": ""Intermedio (3 a 5 años)"", ""4"": ""Experto (5 a 8 años)"", ""5"": ""Profesional (8 + años)""}}",406,1,0,0,0,2017-11-16 19:13:16.0,2019-03-07 18:23:16.0
90,541a80140f6358cc0672e4a815893303,3,"{""en"": ""Street dancer"", ""es"": ""Bailarín(a) urbano""}","{""en"": {""1"": ""Aspirant"", ""2"": ""Beginner (1 to 2 yrs)"", ""3"": ""Intermediate (3 to 5 yrs)"", ""4"": ""Expert (5 to 8 yrs)"", ""5"": ""Professional (8+ yrs)""}, ""es"": {""1"": ""Aspirante"", ""2"": ""Principiante (1 a 2 años)"", ""3"": ""Intermedio (3 a 5 años)"", ""4"": ""Experto (5 a 8 años)"", ""5"": ""Profesional (8 + años)""}}",407,1,0,0,0,2017-11-16 19:14:57.0,2019-03-07 18:23:33.0
91,4948e55783d45895f6e26ebb855daf1c,3,"{""en"": ""Contemporary dancer"", ""es"": ""Bailarín(a) danza contemporánea""}","{""en"": {""1"": ""Aspirant"", ""2"": ""Beginner (1 to 2 yrs)"", ""3"": ""Intermediate (3 to 5 yrs)"", ""4"": ""Expert (5 to 8 yrs)"", ""5"": ""Professional (8+ yrs)""}, ""es"": {""1"": ""Aspirante"", ""2"": ""Principiante (1 a 2 años)"", ""3"": ""Intermedio (3 a 5 años)"", ""4"": ""Experto (5 a 8 años)"", ""5"": ""Profesional (8+ años)""}}",408,1,0,0,0,2017-11-16 19:15:35.0,2019-03-07 18:24:58.0
92,70838466a26c0fcdd14f4ef285699deb,3,"{""en"": ""Jazz dancer"", ""es"": ""Bailarín(a) de jazz""}","{""en"": {""1"": ""Aspirant"", ""2"": ""Beginnger (1 to 2 yrs)"", ""3"": ""Intermediate (3 to 5 yrs)"", ""4"": ""Expert (5 to 8 yrs)"", ""5"": ""Professional (8+ yrs)""}, ""es"": {""1"": ""Aspirante"", ""2"": ""Principiante (1 a 2 años)"", ""3"": ""Intermedio (3 a 5 años)"", ""4"": ""Experto (5 a 8 años)"", ""5"": ""Profesional (8+ años)""}}",409,1,0,0,0,2017-11-16 19:16:08.0,2018-09-27 19:51:27.0
