fields_id,feature_id,fields_value,created_at,updated_at
1542,210,"{""en"": ""Pediatric"", ""es"": ""Pediátrico""}",2018-06-14 03:06:32.0,2018-09-26 18:04:25.0
1543,210,"{""en"": ""Sports"", ""es"": ""Deportivo""}",2018-06-14 03:06:32.0,2018-09-26 18:04:25.0
1544,210,"{""en"": ""Community Physiotherapy"", ""es"": ""Fisioterapia Comunitaria""}",2018-06-14 03:06:32.0,2018-09-26 18:04:25.0
1545,212,"{""en"": ""Tripod"", ""es"": ""Tripod""}",2018-06-14 03:12:38.0,2018-06-14 03:12:38.0
1546,212,"{""en"": ""Exposure meter"", ""es"": ""Fotómetro""}",2018-06-14 03:12:39.0,2018-06-14 03:13:33.0
1547,212,"{""en"": ""Studio flash"", ""es"": ""Flash de estudio""}",2018-06-14 03:12:39.0,2018-06-14 03:13:33.0
1548,212,"{""en"": ""Modeling light"", ""es"": ""Luz de modelado""}",2018-06-14 03:12:39.0,2018-06-14 03:13:33.0
1549,212,"{""en"": ""Reflective screen"", ""es"": ""Pantalla reflectiva""}",2018-06-14 03:12:39.0,2018-06-14 03:13:33.0
1550,212,"{""en"": ""Diffuser"", ""es"": ""Difusor""}",2018-06-14 03:12:39.0,2018-06-14 03:13:33.0
1551,213,"{""en"": ""Tripod"", ""es"": ""Tripod""}",2018-06-14 03:13:39.0,2018-06-14 03:13:39.0
1552,213,"{""en"": ""Exposure meter"", ""es"": ""Fotómetro""}",2018-06-14 03:13:39.0,2018-06-14 03:13:39.0
1553,213,"{""en"": ""Studio flash"", ""es"": ""Flash de estudio""}",2018-06-14 03:13:39.0,2018-06-14 03:13:39.0
1554,213,"{""en"": ""Modeling light"", ""es"": ""Luz de modelado""}",2018-06-14 03:13:39.0,2018-06-14 03:13:39.0
1555,213,"{""en"": ""Reflective screen"", ""es"": ""Pantalla reflectiva""}",2018-06-14 03:13:39.0,2018-06-14 03:13:39.0
1556,213,"{""en"": ""Diffuser"", ""es"": ""Difusor""}",2018-06-14 03:13:39.0,2018-06-14 03:13:39.0
1557,214,"{""en"": ""Steadicam"", ""es"": ""Steadicam""}",2018-06-14 03:17:32.0,2018-06-14 03:17:32.0
1558,214,"{""en"": ""Glidecam"", ""es"": ""Glidecam""}",2018-06-14 03:17:32.0,2018-06-14 03:17:32.0
1559,214,"{""en"": ""Bodycam"", ""es"": ""Bodycam""}",2018-06-14 03:17:32.0,2018-06-14 03:17:32.0
1560,214,"{""en"": ""FlightStick"", ""es"": ""FlightStick""}",2018-06-14 03:17:32.0,2018-06-14 03:17:32.0
1561,214,"{""en"": ""Handyman"", ""es"": ""Handyman""}",2018-06-14 03:17:32.0,2018-06-14 03:17:32.0
1562,214,"{""en"": ""Other"", ""es"": ""Other""}",2018-06-14 03:17:32.0,2018-06-14 03:17:32.0
1563,216,"{""en"": ""Sports"", ""es"": ""Deportes""}",2018-06-14 03:21:34.0,2018-06-14 03:22:35.0
1564,216,"{""en"": ""Robotics"", ""es"": ""Robótica""}",2018-06-14 03:21:34.0,2018-06-14 03:22:35.0
1565,216,"{""en"": ""Movies"", ""es"": ""Película""}",2018-06-14 03:21:34.0,2018-09-14 17:12:23.0
1566,216,"{""en"": ""Feature Films"", ""es"": ""Largometrajes""}",2018-06-14 03:21:34.0,2018-09-14 17:12:23.0
1567,216,"{""en"": ""Medium-length Films"", ""es"": ""Mediometrajes""}",2018-06-14 03:21:34.0,2018-09-14 17:12:23.0
1568,216,"{""en"": ""Short Films"", ""es"": ""Cortometrajes""}",2018-06-14 03:21:34.0,2018-09-14 17:12:23.0
1569,216,"{""en"": ""Digital Animation"", ""es"": ""Animación Digital""}",2018-06-14 03:21:34.0,2018-09-14 17:12:23.0
1570,216,"{""en"": ""Video Games"", ""es"": ""Videojuegos""}",2018-06-14 03:21:34.0,2018-09-14 17:12:23.0
1571,216,"{""en"": ""TV Shows"", ""es"": ""Series de TV""}",2018-06-14 03:21:34.0,2018-06-14 03:22:35.0
1572,216,"{""en"": ""Cartoons"", ""es"": ""Caricaturas""}",2018-06-14 03:21:34.0,2018-06-14 03:22:35.0
1573,216,"{""en"": ""2D Models"", ""es"": ""Modelos 2D""}",2018-06-14 03:21:34.0,2018-06-14 03:22:35.0
1574,216,"{""en"": ""3D Models"", ""es"": ""Modelos 3D""}",2018-06-14 03:21:34.0,2018-06-14 03:22:35.0
1575,218,"{""en"": ""Short films"", ""es"": ""Cortometrajes""}",2018-06-14 03:28:34.0,2018-06-14 03:32:08.0
1576,218,"{""en"": ""Medium-length films"", ""es"": ""Mediometrajes""}",2018-06-14 03:28:34.0,2018-06-14 03:32:08.0
1577,218,"{""en"": ""Feature films"", ""es"": ""Largometrajes""}",2018-06-14 03:28:34.0,2018-06-14 03:32:08.0
1578,218,"{""en"": ""Movies"", ""es"": ""Películas""}",2018-06-14 03:28:34.0,2018-06-14 03:32:08.0
1579,218,"{""en"": ""TV Shows"", ""es"": ""Series de TV""}",2018-06-14 03:28:34.0,2018-06-14 03:32:08.0
1580,218,"{""en"": ""Books"", ""es"": ""Libros""}",2018-06-14 03:28:34.0,2018-06-14 03:32:08.0
1581,218,"{""en"": ""Publicity"", ""es"": ""Publicidad""}",2018-06-14 03:28:34.0,2018-06-14 03:32:08.0
1582,218,"{""en"": ""Posters"", ""es"": ""Portadas""}",2018-06-14 03:28:34.0,2018-06-14 03:32:08.0
1583,218,"{""en"": ""Newspapers"", ""es"": ""Periódicos""}",2018-06-14 03:28:34.0,2018-06-14 03:32:08.0
1584,218,"{""en"": ""Magazines"", ""es"": ""Revistas""}",2018-06-14 03:28:34.0,2018-06-14 03:32:08.0
1585,218,"{""en"": ""Websites"", ""es"": ""Páginas de internet""}",2018-06-14 03:28:34.0,2018-06-14 03:32:08.0
1586,219,"{""en"": ""Photoshop"", ""es"": ""Photoshop""}",2018-06-14 03:30:39.0,2018-06-14 03:30:39.0
1587,219,"{""en"": ""Easy Paint Tool SAI"", ""es"": ""Easy Paint Tool SAI""}",2018-06-14 03:30:39.0,2018-06-14 03:30:39.0
1588,219,"{""en"": ""Painter"", ""es"": ""Painter""}",2018-06-14 03:30:39.0,2018-06-14 03:30:39.0
1589,219,"{""en"": ""Illustrator"", ""es"": ""Illustrator""}",2018-06-14 03:30:39.0,2018-06-14 03:30:39.0
1590,219,"{""en"": ""Clip Studio Paint"", ""es"": ""Clip Studio Paint""}",2018-06-14 03:30:39.0,2018-06-14 03:30:39.0
1591,219,"{""en"": ""ArtRage"", ""es"": ""ArtRage""}",2018-06-14 03:30:39.0,2018-06-14 03:30:39.0
1592,219,"{""en"": ""Sketchbook Pro"", ""es"": ""Sketchbook Pro""}",2018-06-14 03:30:39.0,2018-06-14 03:30:39.0
1593,219,"{""en"": ""Mischief"", ""es"": ""Mischief""}",2018-06-14 03:30:39.0,2018-06-14 03:30:39.0
1594,220,"{""en"": ""Historical"", ""es"": ""Histórico""}",2018-06-14 13:59:49.0,2018-09-14 14:52:26.0
1595,220,"{""en"": ""Fantastical"", ""es"": ""Fantástico""}",2018-06-14 13:59:49.0,2018-09-14 14:52:26.0
1596,220,"{""en"": ""Dance"", ""es"": ""Baile""}",2018-06-14 13:59:49.0,2018-09-14 14:52:26.0
1597,221,"{""en"": ""Advertising"", ""es"": ""Publicidad""}",2018-06-14 14:03:18.0,2018-09-14 15:47:37.0
1598,221,"{""en"": ""Music Videos"", ""es"": ""Videos Musicales""}",2018-06-14 14:03:18.0,2018-09-14 15:47:37.0
1599,221,"{""en"": ""Short Films"", ""es"": ""Cortometrajes""}",2018-06-14 14:03:18.0,2018-09-14 15:47:37.0
1603,219,"{""en"": ""Canva"", ""es"": ""Canva""}",2018-06-14 14:11:28.0,2018-06-14 14:11:28.0
1604,219,"{""en"": ""H3 Gimp"", ""es"": ""H3 Gimp""}",2018-06-14 14:11:28.0,2018-06-14 14:11:28.0
1605,219,"{""en"": ""Adobe Illustrator"", ""es"": ""Adobe Illustrator""}",2018-06-14 14:11:29.0,2018-06-14 14:11:29.0
1606,219,"{""en"": ""ACDsee Pro"", ""es"": ""ACDsee Pro""}",2018-06-14 14:11:29.0,2018-06-14 14:11:29.0
1607,219,"{""en"": ""Corel Draw"", ""es"": ""Corel Draw""}",2018-06-14 14:11:29.0,2018-06-14 14:11:29.0
1608,219,"{""en"": ""Picasa"", ""es"": ""Picasa""}",2018-06-14 14:11:29.0,2018-06-14 14:11:29.0
1609,219,"{""en"": ""Google Sketshup"", ""es"": ""Google Sketshup""}",2018-06-14 14:11:29.0,2018-06-14 14:11:29.0
1610,219,"{""en"": ""PhotoScape"", ""es"": ""PhotoScape""}",2018-06-14 14:11:29.0,2018-06-14 14:11:29.0
1611,222,"{""en"": ""Visual identity"", ""es"": ""Identidad Corporativa""}",2018-06-14 14:25:15.0,2018-09-28 14:47:16.0
1612,222,"{""en"": ""Marketing Materials"", ""es"": ""Elementos de Marketing""}",2018-06-14 14:25:15.0,2018-09-27 20:54:28.0
1613,222,"{""en"": ""Magazines"", ""es"": ""Revistas""}",2018-06-14 14:25:15.0,2018-06-14 14:30:27.0
1614,222,"{""en"": ""Books"", ""es"": ""Libros""}",2018-06-14 14:25:15.0,2018-06-14 14:30:27.0
1615,222,"{""en"": ""Catalogs"", ""es"": ""Catálogos""}",2018-06-14 14:25:16.0,2018-06-14 14:30:27.0
1616,222,"{""en"": ""Packaging Design"", ""es"": ""Diseño de Empaques""}",2018-06-14 14:25:16.0,2018-09-28 14:47:16.0
1617,222,"{""en"": ""Presentations"", ""es"": ""Presentaciones""}",2018-06-14 14:25:16.0,2018-09-28 14:47:16.0
1618,222,"{""en"": ""Illustrations"", ""es"": ""Ilustraciones""}",2018-06-14 14:25:16.0,2018-06-14 14:30:27.0
1619,222,"{""en"": ""Short Films"", ""es"": ""Cortometrajes""}",2018-06-14 14:25:16.0,2018-09-27 20:54:28.0
1620,222,"{""en"": ""Medium-length Films"", ""es"": ""Mediometrajes""}",2018-06-14 14:25:16.0,2018-09-27 20:54:28.0
1621,222,"{""en"": ""Feature Films"", ""es"": ""Largometrajes""}",2018-06-14 14:25:16.0,2018-09-27 20:54:28.0
1622,222,"{""en"": ""Movies"", ""es"": ""Películas""}",2018-06-14 14:25:16.0,2018-06-14 14:30:27.0
1623,222,"{""en"": ""TV Shows"", ""es"": ""Series de TV""}",2018-06-14 14:25:16.0,2018-06-14 14:30:27.0
1624,222,"{""en"": ""Theater"", ""es"": ""Teatro""}",2018-06-14 14:25:16.0,2018-06-14 14:30:27.0
1625,223,"{""en"": ""Interactive / Web Designer"", ""es"": ""Interactivo / Web""}",2018-06-14 14:27:22.0,2018-09-27 20:55:39.0
1626,223,"{""en"": ""Motion Graphics Designer"", ""es"": ""Gráficos en Movimiento""}",2018-06-14 14:27:22.0,2018-09-27 20:55:39.0
1627,223,"{""en"": ""Animator"", ""es"": ""Animador""}",2018-06-14 14:27:22.0,2018-06-14 14:28:51.0
1628,223,"{""en"": ""Architectural Designer"", ""es"": ""Arquitectónico""}",2018-06-14 14:27:22.0,2018-09-27 20:55:39.0
1629,223,"{""en"": ""Interior Designer"", ""es"": ""Interiores""}",2018-06-14 14:27:22.0,2018-09-27 20:55:39.0
1630,223,"{""en"": ""Industrial / Product Designer"", ""es"": ""Industrial / De Productos""}",2018-06-14 14:27:22.0,2018-09-27 20:55:39.0
1631,223,"{""en"": ""Instructional Designer"", ""es"": ""Instruccional""}",2018-06-14 14:27:22.0,2018-09-27 20:55:39.0
1632,224,"{""en"": ""Product shoots"", ""es"": ""Sesiones de productos""}",2018-06-14 14:36:19.0,2018-06-14 14:41:55.0
1633,224,"{""en"": ""Lifestyle shoots"", ""es"": ""Sesiones de estilo de vida""}",2018-06-14 14:36:19.0,2018-06-14 14:41:55.0
1634,224,"{""en"": ""Room sets"", ""es"": ""Sesiones de habitaciones""}",2018-06-14 14:36:19.0,2018-06-14 14:41:55.0
1635,224,"{""en"": ""Portrait shoots"", ""es"": ""Retratos""}",2018-06-14 14:36:19.0,2018-06-14 14:41:55.0
1636,224,"{""en"": ""Food/recipe shoots"", ""es"": ""Sesiones de alimentos/recetas""}",2018-06-14 14:36:19.0,2018-06-14 14:41:55.0
1637,224,"{""en"": ""Event shoots"", ""es"": ""Sesiones de eventos""}",2018-06-14 14:36:19.0,2018-06-14 14:41:55.0
1638,224,"{""en"": ""Model shoots"", ""es"": ""Sesiones con modelos""}",2018-06-14 14:36:19.0,2018-06-14 14:41:55.0
1639,224,"{""en"": ""Birthday shoots"", ""es"": ""Sesiones de cumpleaños""}",2018-06-14 14:37:06.0,2018-06-14 14:41:55.0
1640,224,"{""en"": ""Family shoots"", ""es"": ""Sesiones familiares""}",2018-06-14 14:37:06.0,2018-06-14 14:41:55.0
1641,224,"{""en"": ""Pin-up shoots"", ""es"": ""Sesiones pin-up""}",2018-06-14 14:37:06.0,2018-06-14 14:41:55.0
1642,224,"{""en"": ""Themed shoots"", ""es"": ""Sesiones temáticas""}",2018-06-14 14:37:06.0,2018-06-14 14:41:55.0
1643,225,"{""en"": ""Magazines"", ""es"": ""Revistas""}",2018-06-14 14:40:02.0,2018-06-14 14:42:49.0
1644,225,"{""en"": ""Catalogs"", ""es"": ""Catálogos""}",2018-06-14 14:40:02.0,2018-06-14 14:42:49.0
1645,225,"{""en"": ""Lookbooks"", ""es"": ""Lookbooks""}",2018-06-14 14:40:02.0,2018-06-14 14:40:02.0
1646,225,"{""en"": ""Manuals"", ""es"": ""Manuales""}",2018-06-14 14:40:02.0,2018-06-14 14:42:49.0
1647,225,"{""en"": ""Short films"", ""es"": ""Cortometrajes""}",2018-06-14 14:40:02.0,2018-06-14 14:42:49.0
1648,225,"{""en"": ""Medium-length films"", ""es"": ""Mediometrajes""}",2018-06-14 14:40:02.0,2018-06-14 14:42:49.0
1649,225,"{""en"": ""Feature films"", ""es"": ""Largometrajes""}",2018-06-14 14:40:02.0,2018-06-14 14:42:49.0
1650,225,"{""en"": ""Movies"", ""es"": ""Películas""}",2018-06-14 14:40:02.0,2018-06-26 16:21:55.0
1651,225,"{""en"": ""TV Shows"", ""es"": ""Series de TV""}",2018-06-14 14:40:02.0,2018-06-14 14:42:49.0
1652,225,"{""en"": ""Theater"", ""es"": ""Teatro""}",2018-06-14 14:40:02.0,2018-06-14 14:42:49.0
1653,225,"{""en"": ""Art galleries"", ""es"": ""Galerías de arte""}",2018-06-14 14:40:02.0,2018-06-14 14:42:49.0
1654,226,"{""en"": ""Boxing"", ""es"": ""Boxeo""}",2018-06-14 14:49:26.0,2018-09-19 17:24:43.0
1655,226,"{""en"": ""Kickboxing"", ""es"": ""Kickboxing""}",2018-06-14 14:49:26.0,2018-09-19 17:24:43.0
1662,227,"{""en"": ""Traditional"", ""es"": ""Tradicional""}",2018-06-14 14:57:29.0,2018-09-26 15:25:15.0
1663,227,"{""en"": ""Cowboy"", ""es"": ""Vaquero""}",2018-06-14 14:57:29.0,2018-09-26 15:25:15.0
1664,227,"{""en"": ""Horseball"", ""es"": ""Horseball""}",2018-06-14 14:57:29.0,2018-09-26 15:25:15.0
1665,227,"{""en"": ""Pato"", ""es"": ""Pato""}",2018-06-14 14:57:29.0,2018-09-26 15:25:15.0
1666,227,"{""en"": ""Polocrosse"", ""es"": ""Polocrosse""}",2018-06-14 14:57:29.0,2018-09-26 15:25:15.0
1667,227,"{""en"": ""Elephant Polo"", ""es"": ""Polo con Elefantes""}",2018-06-14 14:57:29.0,2018-09-26 15:25:15.0
1668,227,"{""en"": ""Yak polo"", ""es"": ""Yak Polo""}",2018-06-14 14:57:29.0,2018-09-26 15:25:15.0
1670,228,"{""en"": ""Kids"", ""es"": ""Niños y Niñas""}",2018-06-14 14:58:07.0,2018-06-14 14:58:49.0
1671,228,"{""en"": ""Teens"", ""es"": ""Adolescentes""}",2018-06-14 14:58:07.0,2018-06-14 14:58:49.0
1672,228,"{""en"": ""Adults"", ""es"": ""Adultos""}",2018-06-14 14:58:07.0,2018-06-14 14:58:49.0
1673,228,"{""en"": ""Professionals"", ""es"": ""Profesionales""}",2018-06-14 14:58:07.0,2018-06-14 14:58:49.0
1674,229,"{""en"": ""Goalie"", ""es"": ""Portero""}",2018-06-14 15:04:07.0,2018-06-14 15:05:35.0
